0.000000	0.825950	0.971274	0.819845
1.000000	0.819845	0.995707	0.809402
2.000000	0.809402	1.018623	0.795254
3.000000	0.795254	1.039456	0.778278
4.000000	0.778278	1.058058	0.759262
5.000000	0.759262	1.074567	0.738787
6.000000	0.738787	1.089227	0.717260
7.000000	0.717260	1.102289	0.694961
8.000000	0.694961	1.113983	0.672091
9.000000	0.672091	1.124512	0.648795
10.000000	0.648795	1.134052	0.625174
11.000000	0.625174	1.142759	0.601309
12.000000	0.601309	1.150767	0.577260
13.000000	0.577260	1.158199	0.553071
14.000000	0.553071	1.165162	0.528779
15.000000	0.528779	1.171751	0.504410
16.000000	0.504410	1.178055	0.479990
17.000000	0.479990	1.184151	0.455533
18.000000	0.455533	1.190110	0.431058
19.000000	0.431058	1.196001	0.406581
20.000000	0.406581	1.201885	0.382113
21.000000	0.382113	1.207825	0.357670
22.000000	0.357670	1.213880	0.333269
23.000000	0.333269	1.220112	0.308928
24.000000	0.308928	1.226586	0.284670
25.000000	0.284670	1.233374	0.260522
26.000000	0.260522	1.240554	0.236522
27.000000	0.236522	1.248218	0.212716
28.000000	0.212716	1.256472	0.189169
29.000000	0.189169	1.265442	0.165968
30.000000	0.165968	1.275276	0.143237
31.000000	0.143237	1.286147	0.121139
32.000000	0.121139	1.298258	0.099904
33.000000	0.099904	1.311826	0.079848
34.000000	0.079848	1.327077	0.061361
35.000000	0.061361	1.344200	0.044922
36.000000	0.044922	1.363292	0.031024
37.000000	0.031024	1.384306	0.020129
38.000000	0.020129	1.407013	0.012700
39.000000	0.012700	1.431060	0.012264
40.000000	0.012264	1.456070	0.000000
